1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2004,00737NYPRPST15K,110023128694,NYPRO PUERTO RICO INC,15 LUIS MUNOZ MARIN AVE KM 15.4,CAYEY,CAYEY MUNICIPIO,PR,00737,,,18.112817,-66.163415,NAD83,,,NYPRO PUERTO RICO INC,,,,NO,326,Plastics and Rubber,3089,,,,,,326199,,,,,,1304203111657,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7200.000,7950.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7200.000,0.000,0.000,7200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7200.000,7950.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7200.000,0.000,0.000,7200.000,7200.000,,0.900
2004,00785SPRTRKM142,110012141805,AES PUERTO RICO LP,KM 142 RD #3 BO. JOBOS,GUAYAMA,GUAYAMA MUNICIPIO,PR,00784,,,17.945100,-66.150300,NAD83,AES CORP,043857812,AES CORP,NA,,NA,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1304202636573,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2004,00920TXCDPRD28P,110000748175,PUERTO RICO ENERGY LLC - GUAYNABO 2 TERMINAL,RD 28 KM 0.8 PUEBLO VIEJO WARD,GUAYNABO,GUAYNABO MUNICIPIO,PR,00971,,,18.423218,-66.107060,NAD83,NA,,PUERTO RICO ENERGY LLC,PUMA ENERGY AMERICAS HOLDING B.V.,409528911,PUMA ENERGY AMERICAS HOLDING BV,NO,4247,Petroleum Bulk Terminals,5171,,,,,,424710,,,,,,1304202628246,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1.130,385.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.130,0.000,0.000,386.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.130,,,0.000
2004,00626QLTYLSTATE,110008476602,QUALITY ELECTROPLATING CORP,SAKURA ST VILLA BLANCA IND US TRIAL PARK,CAGUAS,CAGUAS MUNICIPIO,PR,00725,,,18.246756,-66.039921,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,3471,NA,,,,,332813,,,,,,1304202905156,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,0.000,450.000,,,1.000
2004,00732CHCKPSABAN,110000580817,CHECKPOINT CARIBBEAN LTD,SABANETAS INDUSTRIAL PARK LOT 28,PONCE,PONCE MUNICIPIO,PR,00716,,,18.013950,-66.581240,NAD83,CHECKPOINT SYSTEMS INC,061844015,,,,,NO,334,Computers and Electronic Products,3679,,,,,,334419,,,,,,1304202431348,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2004,00731STRGTRD951,110012708230,SOLECTRON DE PUERTO RICO,RD 591 EL TUQUE INDUSTRIAL PARK,PONCE,PONCE MUNICIPIO,PR,00731,,,17.988538,-66.651874,NAD83,NA,NA,,,,,NO,334,Computers and Electronic Products,3577,,,,,,334112,,,,,,1304202918254,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,200.000,0.000,0.000,0.000,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.000,,,0.000
2004,00771BDLSPPBX27,110020514834,ASPEN SURGICAL PR CORP,ROAD 183 KM 20.3,LAS PIEDRAS,LAS PIEDRAS MUNICIPIO,PR,00771,,,18.178300,-65.873900,NAD83,ASPEN SURGICAL,118160290,ASPEN SURGICAL,NA,,NA,NO,339,Miscellaneous Manufacturing,3841,,,,,,339113,,,,,,1304203059466,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,,,1.000
2004,00757PRDCT116CA,110025330693,PRODUCTOS ELECTRONICOS INDUSTRIALES (PEI),116 MUNOZ RIVERA ST,SANTA ISABEL,SANTA ISABEL MUNICIPIO,PR,00757,,,17.969720,-66.423890,NAD83,NORTHROP GRUMMAN SYSTEMS CORP,008255408,,,,,NO,334,Computers and Electronic Products,3679,,,,,,334418,,,,,,1304204016125,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,3.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.000,0.000,0.000,0.000,306.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,306.000,3.300,0.000,0.000,3.300,0.000,0.000,0.000,0.000,0.000,306.000,0.000,0.000,309.300,,,0.950
2004,00715ZMMRCTURPE,110007803476,ZIMMER MANUFACTURING B.V.,RD 1 KM 123.4 TURPEAUX INDUSTRIAL PARK,MERCEDITA,PONCE MUNICIPIO,PR,00715,,,18.010000,-66.573890,NAD83,ZIMMER BIOMET HOLDINGS INC,021599365,ZIMMER BIOMET HOLDINGS INC,NA,,NA,NO,339,Miscellaneous Manufacturing,3842,,,,,,339113,,,,,,1304203080825,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,20353.000,20353.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20354.000,3.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,20353.000,0.000,0.000,20354.000,,,1.050
2004,00777LSRPRRD185,110000580924,LASER PRODUCT INC,RD 185 KM 19.0,JUNCOS,JUNCOS MUNICIPIO,PR,00777,,,18.242450,-65.920136,NAD83,NA,,NA,NA,,NA,NO,325,Chemicals,2812,,,,,,325181,,,,,,1304202236093,Chlorine,NO,0007782505,7782-50-5,154328,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
